Run_ID;CSV_Origem;Trajectory_ID;VIN;Modelo;Distancia_SUMO_km;Num_Pontos_Trajeto_Original;Num_Pontos_Trajeto_com_Offset;Diferenca_Num_Pontos;Diferenca_Num_Pontos_Percentual;Distancia_Trajeto_Original_km;Distancia_Trajeto_com_Offset_km;Diferenca_Distancia_km;Offset_Cancelado;Tentativas_MapMatching;Pontos_Descartados_MapMatching;Start_Lat_Original;Start_Lon_Original;End_Lat_Original;End_Lon_Original;Start_Lat_com_Offset;Start_Lon_com_Offset;End_Lat_com_Offset;End_Lon_com_Offset;Diferenca_Distancia_Percentual;Offset_X_Graus;Offset_Y_Graus;Raio_Maximo_km
75;vehicles_step_sim_9.csv;vehicles_step_sim_9__run075__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4055;-0,0000;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7774;-73,9574;40,7748;-73,9589;-0,0015;0,0018;0,0033;2,0000
76;vehicles_step_sim_9.csv;vehicles_step_sim_9__run076__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7815;-73,9598;40,7788;-73,9613;-0,0050;0,0058;0,0009;2,0000
77;vehicles_step_sim_9.csv;vehicles_step_sim_9__run077__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7676;-73,9458;40,7649;-73,9473;0,0069;-0,0081;0,0149;2,0000
78;vehicles_step_sim_9.csv;vehicles_step_sim_9__run078__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7872;-73,9584;40,7846;-73,9600;-0,0099;0,0116;0,0022;2,0000
79;vehicles_step_sim_9.csv;vehicles_step_sim_9__run079__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4053;-0,0002;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7882;-73,9673;40,7855;-73,9689;-0,0107;0,0126;-0,0067;2,0000
80;vehicles_step_sim_9.csv;vehicles_step_sim_9__run080__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7695;-73,9610;40,7668;-73,9625;0,0053;-0,0062;-0,0003;2,0000
81;vehicles_step_sim_9.csv;vehicles_step_sim_9__run081__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7692;-73,9493;40,7666;-73,9508;0,0055;-0,0064;0,0114;2,0000
82;vehicles_step_sim_9.csv;vehicles_step_sim_9__run082__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7815;-73,9705;40,7788;-73,9720;-0,0050;0,0059;-0,0098;2,0000
83;vehicles_step_sim_9.csv;vehicles_step_sim_9__run083__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4057;0,0002;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7584;-73,9650;40,7558;-73,9665;0,0147;-0,0172;-0,0043;2,0000
84;vehicles_step_sim_9.csv;vehicles_step_sim_9__run084__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4055;0,0000;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7739;-73,9666;40,7712;-73,9682;0,0015;-0,0018;-0,0060;2,0000
85;vehicles_step_sim_9.csv;vehicles_step_sim_9__run085__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7690;-73,9560;40,7663;-73,9575;0,0057;-0,0067;0,0047;2,0000
86;vehicles_step_sim_9.csv;vehicles_step_sim_9__run086__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7646;-73,9535;40,7619;-73,9550;0,0094;-0,0111;0,0072;2,0000
87;vehicles_step_sim_9.csv;vehicles_step_sim_9__run087__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7710;-73,9512;40,7683;-73,9527;0,0040;-0,0047;0,0095;2,0000
88;vehicles_step_sim_9.csv;vehicles_step_sim_9__run088__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4057;0,0002;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7628;-73,9542;40,7601;-73,9557;0,0110;-0,0129;0,0065;2,0000
89;vehicles_step_sim_9.csv;vehicles_step_sim_9__run089__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4055;-0,0000;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7777;-73,9682;40,7751;-73,9697;-0,0018;0,0021;-0,0075;2,0000
90;vehicles_step_sim_9.csv;vehicles_step_sim_9__run090__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7818;-73,9533;40,7791;-73,9548;-0,0053;0,0062;0,0074;2,0000
91;vehicles_step_sim_9.csv;vehicles_step_sim_9__run091__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7859;-73,9644;40,7832;-73,9659;-0,0087;0,0103;-0,0037;2,0000
92;vehicles_step_sim_9.csv;vehicles_step_sim_9__run092__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4053;-0,0002;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7894;-73,9532;40,7867;-73,9547;-0,0117;0,0137;0,0075;2,0000
93;vehicles_step_sim_9.csv;vehicles_step_sim_9__run093__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7851;-73,9476;40,7824;-73,9491;-0,0081;0,0095;0,0131;2,0000
94;vehicles_step_sim_9.csv;vehicles_step_sim_9__run094__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4055;0,0000;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7717;-73,9627;40,7690;-73,9642;0,0034;-0,0039;-0,0020;2,0000
95;vehicles_step_sim_9.csv;vehicles_step_sim_9__run095__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7803;-73,9492;40,7777;-73,9507;-0,0040;0,0047;0,0115;2,0000
96;vehicles_step_sim_9.csv;vehicles_step_sim_9__run096__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4055;0,0000;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7737;-73,9590;40,7711;-73,9605;0,0016;-0,0019;0,0017;2,0000
97;vehicles_step_sim_9.csv;vehicles_step_sim_9__run097__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4054;-0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7856;-73,9626;40,7829;-73,9642;-0,0085;0,0100;-0,0020;2,0000
98;vehicles_step_sim_9.csv;vehicles_step_sim_9__run098__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4057;0,0002;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7622;-73,9565;40,7596;-73,9580;0,0114;-0,0134;0,0042;2,0000
99;vehicles_step_sim_9.csv;vehicles_step_sim_9__run099__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7672;-73,9745;40,7645;-73,9760;0,0072;-0,0085;-0,0138;2,0000
100;vehicles_step_sim_9.csv;vehicles_step_sim_9__run100__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4100;130;130;0;0,0000;1,4055;1,4056;0,0001;False;0;0;40,7756;-73,9607;40,7730;-73,9622;40,7636;-73,9629;40,7609;-73,9644;0,0103;-0,0120;-0,0022;2,0000
1;vehicles_step_sim_6.csv;vehicles_step_sim_6__run001__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7644;-73,9539;40,7644;-73,9537;0,0077;-0,0112;0,0068;2,0000
2;vehicles_step_sim_6.csv;vehicles_step_sim_6__run002__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7640;-73,9593;40,7640;-73,9591;0,0079;-0,0117;0,0013;2,0000
3;vehicles_step_sim_6.csv;vehicles_step_sim_6__run003__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7627;-73,9619;40,7627;-73,9617;0,0088;-0,0129;-0,0013;2,0000
4;vehicles_step_sim_6.csv;vehicles_step_sim_6__run004__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7725;-73,9595;40,7726;-73,9593;0,0021;-0,0031;0,0012;2,0000
5;vehicles_step_sim_6.csv;vehicles_step_sim_6__run005__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7884;-73,9614;40,7884;-73,9612;-0,0087;0,0127;-0,0007;2,0000
6;vehicles_step_sim_6.csv;vehicles_step_sim_6__run006__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7729;-73,9684;40,7729;-73,9682;0,0019;-0,0027;-0,0077;2,0000
7;vehicles_step_sim_6.csv;vehicles_step_sim_6__run007__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4244;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7616;-73,9531;40,7617;-73,9529;0,0095;-0,0140;0,0076;2,0000
8;vehicles_step_sim_6.csv;vehicles_step_sim_6__run008__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7883;-73,9573;40,7883;-73,9570;-0,0086;0,0126;0,0034;2,0000
9;vehicles_step_sim_6.csv;vehicles_step_sim_6__run009__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7858;-73,9670;40,7858;-73,9668;-0,0069;0,0101;-0,0063;2,0000
10;vehicles_step_sim_6.csv;vehicles_step_sim_6__run010__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7768;-73,9673;40,7768;-73,9671;-0,0008;0,0012;-0,0066;2,0000
11;vehicles_step_sim_6.csv;vehicles_step_sim_6__run011__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7789;-73,9467;40,7789;-73,9464;-0,0022;0,0032;0,0140;2,0000
12;vehicles_step_sim_6.csv;vehicles_step_sim_6__run012__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7700;-73,9461;40,7700;-73,9458;0,0038;-0,0057;0,0146;2,0000
13;vehicles_step_sim_6.csv;vehicles_step_sim_6__run013__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7649;-73,9530;40,7649;-73,9527;0,0073;-0,0107;0,0077;2,0000
14;vehicles_step_sim_6.csv;vehicles_step_sim_6__run014__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7758;-73,9532;40,7758;-73,9530;-0,0001;0,0001;0,0075;2,0000
15;vehicles_step_sim_6.csv;vehicles_step_sim_6__run015__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7749;-73,9693;40,7750;-73,9691;0,0005;-0,0007;-0,0086;2,0000
16;vehicles_step_sim_6.csv;vehicles_step_sim_6__run016__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7673;-73,9515;40,7673;-73,9512;0,0057;-0,0083;0,0092;2,0000
17;vehicles_step_sim_6.csv;vehicles_step_sim_6__run017__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7905;-73,9609;40,7906;-73,9607;-0,0101;0,0149;-0,0003;2,0000
18;vehicles_step_sim_6.csv;vehicles_step_sim_6__run018__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4244;0,0002;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7589;-73,9543;40,7589;-73,9540;0,0114;-0,0168;0,0064;2,0000
19;vehicles_step_sim_6.csv;vehicles_step_sim_6__run019__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7671;-73,9476;40,7672;-73,9474;0,0058;-0,0085;0,0131;2,0000
20;vehicles_step_sim_6.csv;vehicles_step_sim_6__run020__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7791;-73,9701;40,7791;-73,9699;-0,0023;0,0035;-0,0094;2,0000
21;vehicles_step_sim_6.csv;vehicles_step_sim_6__run021__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7740;-73,9769;40,7741;-73,9767;0,0011;-0,0016;-0,0162;2,0000
22;vehicles_step_sim_6.csv;vehicles_step_sim_6__run022__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7760;-73,9529;40,7760;-73,9527;-0,0002;0,0004;0,0078;2,0000
23;vehicles_step_sim_6.csv;vehicles_step_sim_6__run023__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7718;-73,9433;40,7718;-73,9430;0,0026;-0,0038;0,0174;2,0000
24;vehicles_step_sim_6.csv;vehicles_step_sim_6__run024__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7721;-73,9578;40,7721;-73,9576;0,0024;-0,0035;0,0029;2,0000
25;vehicles_step_sim_6.csv;vehicles_step_sim_6__run025__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4244;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7619;-73,9702;40,7619;-73,9699;0,0093;-0,0137;-0,0095;2,0000
26;vehicles_step_sim_6.csv;vehicles_step_sim_6__run026__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7758;-73,9709;40,7758;-73,9707;-0,0001;0,0002;-0,0102;2,0000
27;vehicles_step_sim_6.csv;vehicles_step_sim_6__run027__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7812;-73,9691;40,7813;-73,9689;-0,0038;0,0056;-0,0084;2,0000
28;vehicles_step_sim_6.csv;vehicles_step_sim_6__run028__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7760;-73,9548;40,7761;-73,9545;-0,0003;0,0004;0,0059;2,0000
29;vehicles_step_sim_6.csv;vehicles_step_sim_6__run029__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7746;-73,9765;40,7747;-73,9762;0,0007;-0,0010;-0,0158;2,0000
30;vehicles_step_sim_6.csv;vehicles_step_sim_6__run030__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7680;-73,9602;40,7680;-73,9600;0,0052;-0,0077;0,0004;2,0000
31;vehicles_step_sim_6.csv;vehicles_step_sim_6__run031__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7786;-73,9527;40,7787;-73,9524;-0,0020;0,0030;0,0080;2,0000
32;vehicles_step_sim_6.csv;vehicles_step_sim_6__run032__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7763;-73,9712;40,7763;-73,9710;-0,0004;0,0006;-0,0105;2,0000
33;vehicles_step_sim_6.csv;vehicles_step_sim_6__run033__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7773;-73,9595;40,7773;-73,9593;-0,0011;0,0016;0,0011;2,0000
34;vehicles_step_sim_6.csv;vehicles_step_sim_6__run034__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7836;-73,9764;40,7836;-73,9762;-0,0054;0,0080;-0,0158;2,0000
35;vehicles_step_sim_6.csv;vehicles_step_sim_6__run035__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7782;-73,9693;40,7782;-73,9690;-0,0017;0,0026;-0,0086;2,0000
36;vehicles_step_sim_6.csv;vehicles_step_sim_6__run036__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7877;-73,9597;40,7877;-73,9595;-0,0082;0,0120;0,0010;2,0000
37;vehicles_step_sim_6.csv;vehicles_step_sim_6__run037__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7825;-73,9728;40,7826;-73,9726;-0,0047;0,0069;-0,0121;2,0000
38;vehicles_step_sim_6.csv;vehicles_step_sim_6__run038__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7890;-73,9639;40,7891;-73,9636;-0,0091;0,0134;-0,0032;2,0000
39;vehicles_step_sim_6.csv;vehicles_step_sim_6__run039__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7755;-73,9445;40,7756;-73,9442;0,0001;-0,0001;0,0162;2,0000
40;vehicles_step_sim_6.csv;vehicles_step_sim_6__run040__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7896;-73,9577;40,7896;-73,9574;-0,0095;0,0139;0,0030;2,0000
41;vehicles_step_sim_6.csv;vehicles_step_sim_6__run041__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7827;-73,9692;40,7827;-73,9690;-0,0048;0,0071;-0,0085;2,0000
42;vehicles_step_sim_6.csv;vehicles_step_sim_6__run042__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7663;-73,9480;40,7663;-73,9477;0,0064;-0,0094;0,0127;2,0000
43;vehicles_step_sim_6.csv;vehicles_step_sim_6__run043__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7670;-73,9692;40,7670;-73,9690;0,0059;-0,0087;-0,0085;2,0000
44;vehicles_step_sim_6.csv;vehicles_step_sim_6__run044__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7844;-73,9578;40,7844;-73,9576;-0,0060;0,0088;0,0029;2,0000
45;vehicles_step_sim_6.csv;vehicles_step_sim_6__run045__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4242;0,0000;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7730;-73,9760;40,7730;-73,9757;0,0018;-0,0027;-0,0153;2,0000
46;vehicles_step_sim_6.csv;vehicles_step_sim_6__run046__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4241;-0,0002;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7921;-73,9578;40,7921;-73,9575;-0,0112;0,0165;0,0029;2,0000
47;vehicles_step_sim_6.csv;vehicles_step_sim_6__run047__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7674;-73,9561;40,7674;-73,9558;0,0056;-0,0083;0,0046;2,0000
48;vehicles_step_sim_6.csv;vehicles_step_sim_6__run048__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,4243;155;155;0;0,0000;1,4242;1,4243;0,0001;False;0;0;40,7756;-73,9607;40,7757;-73,9604;40,7676;-73,9467;40,7676;-73,9464;0,0055;-0,0080;0,0140;2,0000
