# StartTime = 01/19/2024 01:25:31.1282 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (km/h), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Engine RPM (RPM), Mass air flow rate (g/s), Absolute throttle position (%), Fuel level input (%), GPS Speed (km/h), Fuel rate (l/hr), Alcohol fuel percentage (%), Engine fuel rate (l/hr), Vehicle Fuel Rate (g/s), Fuel Remaining (l), Fuel Level Input A (%), Fuel Level Input B (%), Instant fuel economy (l/100 km), Calculated load value (%), Fuel rail pressure (kPa), Fuel rail pressure relative to manifold vacuum (kPa), Accelerator pedal position D (%), Accelerator pedal position E (%)
867.315,-23.00099,-44.4421,78,-0.8186125,-0.2911074,0.2776856,1683,5.3,22.35294,84.70588,76.64243,1.763802,29.01961,0,0,11.85882,0,0,2.261283,21.17647,0,0,20.78431,10.58823
867.316,-23.00099,-44.4421,78,-0.8186125,-0.2911074,0.2776856,1683,5.3,22.35294,84.70588,76.64243,1.763802,29.01961,0,0,11.85882,0,0,2.261283,21.17647,0,0,20.78431,10.58823
867.318,-23.00099,-44.4421,78,-0.8186125,-0.2911074,0.2776856,1683,5.3,22.35294,84.70588,76.64243,1.763802,29.01961,0,0,11.85882,0,0,2.261283,21.17647,0,0,20.78431,10.58823
867.321,-23.00099,-44.4421,78,-0.8186125,-0.2911074,0.2776856,1683,5.3,22.35294,84.70588,76.64243,1.763802,29.01961,0,0,11.85882,0,0,2.261283,21.17647,0,0,20.78431,10.58823
867.323,-23.00099,-44.4421,78,-0.8186125,-0.2911074,0.2776856,1683,5.3,22.35294,84.70588,76.64243,1.763802,29.01961,0,0,11.85882,0,0,2.261283,21.17647,0,0,20.78431,10.58823
868.285,-23.00098,-44.44189,78,-0.2949279,-0.02170256,0.2789527,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.292,-23.00098,-44.44189,78,0.1019332,0.7094944,-0.1080111,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.296,-23.00098,-44.44189,78,0.1019332,0.7094944,-0.1080111,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.298,-23.00098,-44.44189,78,0.1019332,0.7094944,-0.1080111,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.306,-23.00098,-44.44189,78,0.1019332,0.7094944,-0.1080111,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.306,-23.00098,-44.44189,78,0.1019332,0.7094944,-0.1080111,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.319,-23.00098,-44.44189,78,-0.6014322,-0.3131097,2.001294,1691.75,5.28,22.35294,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.328,-23.00098,-44.44189,78,-0.4508126,-0.3816104,-0.2208712,1702.5,5.28,22.7451,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.335,-23.00098,-44.44189,78,-0.4508126,-0.3816104,-0.2208712,1702.5,5.28,22.7451,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.336,-23.00098,-44.44189,78,-0.4508126,-0.3816104,-0.2208712,1702.5,5.28,22.7451,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.337,-23.00098,-44.44189,78,-0.4508126,-0.3816104,-0.2208712,1702.5,5.28,22.7451,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
868.338,-23.00098,-44.44189,78,-0.4508126,-0.3816104,-0.2208712,1702.5,5.28,22.7451,84.70588,76.39318,1.757146,29.01961,0,0,11.85882,0,0,2.252749,21.17647,0,0,20.78431,10.58823
869.263,-23.00098,-44.44167,79,-1.515242,-0.6090198,0.6557474,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.269,-23.00098,-44.44167,79,-1.515242,-0.6090198,0.6557474,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.272,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.273,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.276,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.282,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.286,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.288,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.289,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.292,-23.00098,-44.44167,79,0.3414474,-0.1964542,0.9254671,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.293,-23.00098,-44.44167,79,-0.9402425,-1.044115,1.463739,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
869.296,-23.00098,-44.44167,79,-0.9402425,-1.044115,1.463739,1711.75,5.38,22.7451,84.70588,79.64217,1.790425,29.01961,0,0,11.85882,0,0,2.266359,21.17647,0,0,20.78431,10.58823
870.288,-23.00098,-44.44146,79,0.7749432,0.3500017,-2.230358,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.298,-23.00098,-44.44146,79,0.3881987,0.621362,0.4194919,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.299,-23.00098,-44.44146,79,0.3881987,0.621362,0.4194919,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.302,-23.00098,-44.44146,79,0.3881987,0.621362,0.4194919,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.308,-23.00098,-44.44146,79,0.3881987,0.621362,0.4194919,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.310,-23.00098,-44.44146,79,0.3881987,0.621362,0.4194919,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.323,-23.00098,-44.44146,79,-0.2726177,-0.4718936,0.3166357,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.324,-23.00098,-44.44146,79,-0.2726177,-0.4718936,0.3166357,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.325,-23.00098,-44.44146,79,-0.2726177,-0.4718936,0.3166357,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.327,-23.00098,-44.44146,79,-0.2726177,-0.4718936,0.3166357,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.331,-23.00098,-44.44146,79,-0.2726177,-0.4718936,0.3166357,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
870.334,-23.00098,-44.44146,79,-0.09977259,-0.1366936,-0.1449965,1722.25,5.49,22.7451,84.70588,80.23818,1.827032,29.01961,0,0,11.85882,0,0,2.312697,21.17647,0,0,20.78431,10.58823
871.290,-23.00099,-44.44123,80,0.6454311,-0.5657964,-0.9532854,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.297,-23.00099,-44.44123,80,0.6454311,-0.5657964,-0.9532854,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.301,-23.00099,-44.44123,80,-0.02142344,0.404133,1.205107,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.302,-23.00099,-44.44123,80,-0.02142344,0.404133,1.205107,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.307,-23.00099,-44.44123,80,-0.02142344,0.404133,1.205107,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.313,-23.00099,-44.44123,80,-0.02142344,0.404133,1.205107,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.317,-23.00099,-44.44123,80,-0.02142344,0.404133,1.205107,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.319,-23.00099,-44.44123,80,1.073678,0.229261,-0.959053,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.321,-23.00099,-44.44123,80,1.073678,0.229261,-0.959053,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.325,-23.00099,-44.44123,80,1.073678,0.229261,-0.959053,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.326,-23.00099,-44.44123,80,1.073678,0.229261,-0.959053,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
871.327,-23.00099,-44.44123,80,1.073678,0.229261,-0.959053,1733.5,5.4,22.7451,76.47059,81.13084,1.797081,29.01961,0,0,10.70588,0,0,2.24635,17.64706,0,0,20.78431,10.58823
872.283,-23.00099,-44.44101,81,0.3258035,-0.856162,0.04591541,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.286,-23.00099,-44.44101,81,0.3258035,-0.856162,0.04591541,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.293,-23.00099,-44.44101,81,0.3258035,-0.856162,0.04591541,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.296,-23.00099,-44.44101,81,0.3258035,-0.856162,0.04591541,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.302,-23.00099,-44.44101,81,0.3258035,-0.856162,0.04591541,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.309,-23.00099,-44.44101,81,0.186691,-0.378926,-0.4658664,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.314,-23.00099,-44.44101,81,0.186691,-0.378926,-0.4658664,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.316,-23.00099,-44.44101,81,0.186691,-0.378926,-0.4658664,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.318,-23.00099,-44.44101,81,0.186691,-0.378926,-0.4658664,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.320,-23.00099,-44.44101,81,-0.8029494,0.05852677,-0.2196732,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.321,-23.00099,-44.44101,81,-0.8029494,0.05852677,-0.2196732,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
872.323,-23.00099,-44.44101,81,-0.8029494,0.05852677,-0.2196732,1753.75,5.86,23.52941,76.47059,81.96519,1.950166,29.01961,0,0,10.70588,0,0,2.40761,22.35294,0,0,20.78431,10.58823
873.291,-23.00098,-44.44078,81,-1.568129,0.3574198,0.3264343,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.299,-23.00098,-44.44078,81,-1.568129,0.3574198,0.3264343,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.309,-23.00098,-44.44078,81,-0.6458858,-0.1813098,0.7581874,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.313,-23.00098,-44.44078,81,-0.6458858,-0.1813098,0.7581874,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.316,-23.00098,-44.44078,81,-0.6458858,-0.1813098,0.7581874,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.324,-23.00098,-44.44078,81,-0.6458858,-0.1813098,0.7581874,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.335,-23.00098,-44.44078,81,-0.1109289,0.6397492,-1.103864,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.337,-23.00098,-44.44078,81,-0.1109289,0.6397492,-1.103864,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.343,-23.00098,-44.44078,81,-0.1109289,0.6397492,-1.103864,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.346,-23.00098,-44.44078,81,-0.09855898,-0.1450949,-0.7780064,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.347,-23.00098,-44.44078,81,-0.09855898,-0.1450949,-0.7780064,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
873.348,-23.00098,-44.44078,81,-0.09855898,-0.1450949,-0.7780064,1762,5.81,23.52941,76.47059,82.78737,1.933526,29.01961,0,0,10.70588,0,0,2.387068,22.35294,0,0,20.78431,10.58823
874.285,-23.00096,-44.44056,81,-0.2121428,-0.5236526,-0.2705899,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.293,-23.00096,-44.44056,81,-0.2174571,-0.4360586,0.720971,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.296,-23.00096,-44.44056,81,-0.2174571,-0.4360586,0.720971,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.302,-23.00096,-44.44056,81,-0.2174571,-0.4360586,0.720971,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.305,-23.00096,-44.44056,81,-0.2174571,-0.4360586,0.720971,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.311,-23.00096,-44.44056,81,-0.2174571,-0.4360586,0.720971,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.313,-23.00096,-44.44056,81,-0.3748965,-0.0366901,0.1322211,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.314,-23.00096,-44.44056,81,-0.3748965,-0.0366901,0.1322211,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.314,-23.00096,-44.44056,81,-0.3748965,-0.0366901,0.1322211,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.315,-23.00096,-44.44056,81,-0.3748965,-0.0366901,0.1322211,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.317,-23.00096,-44.44056,81,-0.3748965,-0.0366901,0.1322211,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
874.321,-23.00096,-44.44056,81,-0.3748965,-0.0366901,0.1322211,1750.75,5.84,23.13725,76.47059,80.18916,1.94351,29.01961,0,0,10.70588,0,0,2.399393,21.96078,0,0,20.78431,10.58823
875.291,-23.00092,-44.44035,79,-0.7463427,1.088808,-0.1719592,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.299,-23.00092,-44.44035,79,-0.9182786,-0.3212296,-0.8548069,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.301,-23.00092,-44.44035,79,-0.9182786,-0.3212296,-0.8548069,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.304,-23.00092,-44.44035,79,-0.9182786,-0.3212296,-0.8548069,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.309,-23.00092,-44.44035,79,-0.9182786,-0.3212296,-0.8548069,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.320,-23.00092,-44.44035,79,-0.1490766,0.9048613,0.4593744,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.322,-23.00092,-44.44035,79,-0.1490766,0.9048613,0.4593744,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.323,-23.00092,-44.44035,79,-0.1490766,0.9048613,0.4593744,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.324,-23.00092,-44.44035,79,-0.1490766,0.9048613,0.4593744,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.328,-23.00092,-44.44035,79,0.6749198,0.9048613,0.4593744,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.329,-23.00092,-44.44035,79,0.6749198,0.529817,-0.7531537,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
875.331,-23.00092,-44.44035,79,0.6749198,0.529817,-0.7531537,1700.25,5.29,22.7451,76.47059,78.72015,1.760474,29.01961,0,0,10.70588,0,0,2.228446,21.96078,0,0,20.78431,10.58823
876.291,-23.00086,-44.44014,78,-0.9062503,0.5707635,-0.8812727,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.295,-23.00086,-44.44014,78,-0.4879211,-0.1742395,-0.5324266,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.297,-23.00086,-44.44014,78,-0.4879211,-0.1742395,-0.5324266,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.300,-23.00086,-44.44014,78,-0.4879211,-0.1742395,-0.5324266,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.304,-23.00086,-44.44014,78,-0.4879211,-0.1742395,-0.5324266,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.308,-23.00086,-44.44014,78,-0.4879211,-0.1742395,-0.5324266,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.312,-23.00086,-44.44014,78,-0.4879211,-0.1742395,-0.5324266,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.321,-23.00086,-44.44014,78,-1.007129,0.08694104,-0.762823,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.323,-23.00086,-44.44014,78,-1.007129,0.08694104,-0.762823,1674.25,5.3,22.7451,76.47059,77.43719,1.763802,29.01961,0,0,10.70588,0,0,2.261283,21.56863,0,0,20.78431,10.58823
876.329,-23.00086,-44.44014,77,-1.007129,0.08694104,-0.762823,1677,5.26,22.7451,76.47059,77.43719,1.75049,29.01961,0,0,10.70588,0,0,2.273362,21.56863,0,0,20.78431,10.58823
876.333,-23.00086,-44.44014,77,-0.5632854,0.3987483,-0.2265682,1677,5.26,22.7451,76.47059,77.43719,1.75049,29.01961,0,0,10.70588,0,0,2.273362,21.56863,0,0,20.78431,10.58823
876.335,-23.00086,-44.44014,77,-0.5632854,0.3987483,-0.2265682,1677,5.26,22.7451,76.47059,77.43719,1.75049,29.01961,0,0,10.70588,0,0,2.273362,21.56863,0,0,20.78431,10.58823
877.282,-23.00077,-44.43994,77,-0.09971691,0.1526051,0.2757791,1687,5.19,22.7451,76.47059,79.29688,1.727195,29.01961,0,0,10.70588,0,0,2.243108,21.56863,0,0,20.78431,10.58823
877.285,-23.00077,-44.43994,77,-0.09971691,0.1526051,0.2757791,1687,5.19,22.7451,76.47059,79.29688,1.727195,29.01961,0,0,10.70588,0,0,2.243108,21.56863,0,0,20.78431,10.58823
877.294,-23.00077,-44.43994,78,-0.09971691,0.1526051,0.2757791,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.299,-23.00077,-44.43994,78,-0.4017871,0.5703048,-1.330153,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.300,-23.00077,-44.43994,78,-0.4017871,0.5703048,-1.330153,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.302,-23.00077,-44.43994,78,-0.4017871,0.5703048,-1.330153,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.312,-23.00077,-44.43994,78,-0.4017871,0.5703048,-1.330153,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.313,-23.00077,-44.43994,78,-0.4017871,0.5703048,-1.330153,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.314,-23.00077,-44.43994,78,-0.4017871,0.5703048,-1.330153,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.321,-23.00077,-44.43994,78,-0.7660869,0.2165373,-0.770081,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.322,-23.00077,-44.43994,78,-0.7660869,0.2165373,-0.770081,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
877.323,-23.00077,-44.43994,78,-0.7660869,0.2165373,-0.770081,1691,5.44,22.7451,70.58823,79.29688,1.810393,29.01961,0,0,9.882353,0,0,2.321015,21.17647,0,0,21.96078,11.37255
878.290,-23.00065,-44.43976,78,-0.8119908,0.5939465,0.4886279,1688.75,5.35,22.7451,70.58823,79.64911,1.780441,29.01961,0,0,9.882353,0,0,2.282615,21.96078,0,0,20.78431,10.58823
